tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,nChamps
GRANDMASTER,wBpeBMxWzzPE6vFx-OxNarPEzM4I3t2BOeCAonfVjGXzchI,고단비,270,90,66,False,False,True,False,pOOcvvj-PHSqYx7L9hdej0yXrsEy0jSHnlI8qvaQ8DE2j3M,11
GRANDMASTER,GnY_N-es3UyL4wGQsSVqNzBECLofH7MA6FVszcWrkCVAUdAxmZoZ9UscUA,baiyingou,485,500,460,False,False,True,True,DgZ_VlJTze-HVXaAJ8r1laUXmmk2-m9D2R8nY7fhuRZv4HaEhWGprKwn,14
GRANDMASTER,463WwjeHWSv77B98MOJEW3tuQzGvtfujwiJcNJmXC8VHAC-5NZYio1-sTw,1128321,207,272,238,False,False,False,False,j0pviw9JVaLFEk6e6aUU94snUkBolAaGJAtHzep5oUeUE09De1h7YMUh,5
GRANDMASTER,yFxoY6nOZSH_b7zb7loiq6fHd3jwKWl6ivVev_UhheEfOjE,zyddqzj,603,239,213,False,False,False,False,Yg1dZEMcqwN3YCYO4QaTZIa9yPV41LsyEUhoRQBKElnjP4Jh1DRX5gyo,5
GRANDMASTER,VJ0aKbx1_LU7fgsqgrk1JITqf7phEK958fjP3i5uMPCJal1nk_NM6p8bGQ,youraa,228,143,107,False,False,False,False,xwOumHU0WzPba7UhUFoNmJRZecYcc-BtOYvNhd2gCPIDhctdhq8GZsNu,9
GRANDMASTER,W6Uifj9ZALkFzoOScQjc5-ssrafrVfmisr2Fw_FmiUuAbBE,불멸의무빙,265,164,138,False,False,False,False,qPJCwPvBDducFvQ6IBZDfvrDreMFpRken9rOxNM_2vmBwsz3qe2-Y_lT,1
GRANDMASTER,i6ALD6YbHkXf2liAbCPw4HgOdbJ41r2DzG7lo-JpoInJFW4,asdsafs,221,236,214,False,False,True,False,EpLG-KR1l0AcYELTvIw01s7CnDDKKPXA1NvEYtHLoyXuR_M,3
GRANDMASTER,h9pEbxkjzTz6caWcegnd4okO0DSk8AZLX81pSLOps7YutUftltSuYv8dqQ,WE TOP,203,162,130,True,False,False,False,zHd4z9JwqA7xputfF9zqlhYwgozaxgoEa0Ncw8B7R9eaSb2xyxfPhR8V,10
GRANDMASTER,rE_C4FHJGSsOB0nvCzKXSukG3KGckvOmUG6HaXF9MlJbeIEFcpGqaXkBDA,touhunnaozhang,528,162,134,False,False,False,False,fOT8zQYE3CiC9F3B8r_Y56bw5elmXhDfZ7-353zTg50LS0uRKZEMDBSE,13
GRANDMASTER,59OJpnrk3zvN1iKnJGfZh5tvPDEUQQBXSuj_KpXs5K6u6sk,펜니르,484,209,187,True,False,False,False,R4NIrK136acvsiKVBD8zIlwvJSmhzJzECDf7LQhO1GiOi8k,2
GRANDMASTER,Kv_tse0KvxPLxGV85zQj5iBtAbZx-TjZbJ6_e-_4guhbznRdVeoNibGV4Q,xie yuan yuan1,268,148,115,False,False,True,False,R_-CHQU1V0BvAQ6k4WSmk0PDeiAQU5wn_XtdG2N3P3HWqK45xVymjwpA,7
GRANDMASTER,_WyyCjnMM13hc--OTUF1XyykEPpmdY-lB6ov-wSyqHFaY2ZdzNJB-RnVwQ,weiyipeiwan,397,109,74,False,False,False,False,YaMLywu0m8ymaPj5h2OGCpXvTFNFUDEH09qvR3CP4eEJHU7FlKE9AJPX,1
GRANDMASTER,IGwdwNcRFV5XawS8vqzdibctCJndYdKF79lsqxOUvqWJm2E,lIIlllIllIlIlIll,340,345,334,True,False,False,False,pW5grHjVeFAscX4PQRuSmys51uUNE9pUaMaIAcjJWrp-2fo4qVSo5cFg,8
GRANDMASTER,iB9I306eIi2lX39K1PUbWyHgAPA-3xMC8yTXAD19MWc3AgUe,EMENES,373,123,93,True,False,False,False,2YVKwcdgctqh5JIO0ohji_zOIKpAci89G1nReUWwCSXG-Jw9TiInjSHP,9
GRANDMASTER,0D9s282dOrTtlQtMNQyvS2pgu5YXlDiY9GXAlMpjxrJzbW8,hewon,414,174,155,False,False,False,False,WWCx2OWCfvS-oHiewO4SPGVAIsHOnZynkcX4-dV-x_hrM20zpzXjOXax,5
GRANDMASTER,iprwPF3VHMGzYhm8vC4w-co32Y63tRtgx7USrhktsejNpo4,springs2,544,106,73,False,False,False,True,EZ8gdGwuT5nQDfn8uAKab0oBZ0aYWmU8II45baKeKnm6LprAzlSskYDQ,7
GRANDMASTER,YeWZlol2bFeOgZbACaPKd6D1vzuZ_nBsOenyePOozL5EED8,El Dorado1,476,184,160,False,False,True,False,Cvdyb8pe2SLXyerkvAaSKiX22oGHF3AzhN95MhYjDk9bX-c,11
GRANDMASTER,1sCmcZhQ9B6RLt8t31B8pUTNS5frzYyQXfD3ScPQ5DdTa5YXR4Uul5RKHg,03zero,352,163,116,False,False,True,False,WzTJ7WB73H54d6m9cupy94576Qr8nJ2QJpvwNMTTzXgCojuVxB5GCB_2,3
GRANDMASTER,i-13IODVO32GqkietkMHxk2WJtxPe9Bfu51Rl6sIv423oCxppLtHMkz5sg,pure1ove,243,234,218,False,False,True,True,w-9coQaWMUtrfWES-xTtVQQ9Okp6aFIMPVbzM9J9_dZJareOCyuTvSz7,8
GRANDMASTER,xoOzWIU704rLl3vJFiJml4NN3tiPk94kBi0fdKxHObCE8zg,DRX Yeosong,630,341,300,False,False,True,False,QDDcbloBccrypcfS5vdEr8ZPlqMY1HmiQ4bUwCHyBxn8_Hdc2PpQUsqm,7
GRANDMASTER,ItPkdzg3cc6PGuxrMioexq0Le9139Ot3GhbALTGA8gly1I6ulySObE1raw,GRF Nuguri,250,429,383,False,False,True,False,728ciafSFj-oaqXCCD-1ysT6lOxHkiFgzjm8wg66BeVLgzJhq9ojnhHn,6
GRANDMASTER,0sE0j-jwV-KEJUTH6JN_-mEPAlnKu91Zkt_i9MpdKMyYf7EF6JabDWO3Sw,sor9ry lor,357,259,229,False,False,False,True,B6Zn51a4f8KhzG8AYczEjpSMkED6PqF5OFZM3a1OZM6btiluOps_3uQO,12
GRANDMASTER,tvK-DO9zKVFk5jZGHVaqCZDWXLSedGxl6DZiS1_ntOjvlWY,꽃피는 용기,302,332,320,False,False,False,False,GGJJ79qoBBcTO-AOMRHcgbjjM5Ydux0IFNHFGuemkYzBUDI,6
GRANDMASTER,t7Pd98qvtRCDeiEAJDpYLU1w-rRl-DZlBtgCbX6MbYXyYk8,HyoJun2,272,248,224,True,False,False,False,sjv2hfjkad76UkYAUFCgozJ4jzBUKqk_WFvRbq3nRG9JG6hXPc6TNlSR,8
GRANDMASTER,vKjTsOVsMGwKkCMcwcCge85g1zQKuQ_ZWsgpqrAMYfBbRPiGXDNEb81HZw,kept doing,325,98,71,False,False,True,False,aQWqeBfYZK7VXcS6Y9DGUXbzsn_yZPNs-fgqyNVM9XHHuC3jDLX10p9L,8
GRANDMASTER,Q9CuZIklxzgpZjldgxhnjvuA87rLm6ELrTb-WXhEFQvyAqdGgGRPHNoI5g,Luyt,360,144,95,False,False,False,True,8cUZAG1_AwjAkjU0JQV7RpQHNMwYlBlPZ93iqmcFJXwsyIeTN3NH7M-B,9
GRANDMASTER,65UdupLdAzlx1k46gHukzltbuZwuTOp8vM-UH4BIDB2yvb8,Give a name,332,380,375,True,False,False,False,zYE7sbqL_EGKOcd-Y1qEkyKxdvcNTW1UAEgPMeiT82VLWEurUDrdBPgN,6
GRANDMASTER,ldCWH2P4pW0iti7Qa2wf-0Hs4tlNuDBuJ4HhUd058Wv2uDLb,DaiYunQing,346,105,93,False,False,True,True,60xbEDLeWq6je7cfOCPIj3dDxnhQzfgLAkn9MarNkaA2eJ0Hy4FK8jno,7
GRANDMASTER,vOmY6fQlO_vqRWxbidLbKvtehGrfE16tl-VuWNrfjrz9E6c,Mango Fish,307,130,127,True,False,False,False,YEVjVZFkP4Q6jy2XiY7GRAnoKMJKDRGPsF8aYlWJwk6AfLpsNy9smijz,2
GRANDMASTER,76cW4aOpE-dODEpk2h71ZfLbF_y3cJy5ERNlJ36UHSeSjwI,홈런볼 다 내꺼,344,167,148,False,False,True,False,vkDU_Zm6K1DCVmLtLwoBkmuEimvzlkKfd3iUd2IBKUGou9Q,5
GRANDMASTER,ncZDFnMI43dTg6r-BPIYezPNfqv_3S1EGuzT5jn3XNf4Rao,Gen G Winner,299,83,63,False,False,True,False,226a8LBvI3qx2al_S0Mb27YorIGZSCcs9zdQxpMxwv_kYxaNPEwMYgO-,8
GRANDMASTER,T_RA1dUlhwTRbOd-1pCg0pc0RjVwx8vkisRhUnQEROB-9Io,Lucile,465,166,140,True,False,False,False,36BkuXpwwmWSSJQk_c9A8QdnIiq904O5YHgyBwS1cbV5P8ZtnhJy-dWT,8
GRANDMASTER,QpfTT8eGH8fYv4ZSjzrczqhTg9kKFlttnXJSbJG-OYy7uC4,세월아 멈춰,645,171,144,False,False,True,False,ZDLSrypPk9BZwnPtDJc36vW1C7T2kKuUpQIlK1ehrKisK9OIrtsQzmp4,6
GRANDMASTER,-1FuHASr_Ub6RyIXo4zRuYI3hN0b4CRKaewVBy9XhZZih8s,마이티비어,343,80,59,False,False,False,False,g3OvE_1eS_juDSFeUfYPBxXHio-cl4CN3woChEq_S1kGhGM,5
GRANDMASTER,X90o4bqzuDod50k6GzQZSgNl2MyYwKMrFNCZhrDjssMXQ4Q,IBZ,268,138,127,False,False,False,False,aIEMNtNav0Ca9f0UEdmBPgHpe1HKqwwXENeBVEkC9bfpdC9AdxjclgE0,6
GRANDMASTER,HO4JZM8Q5TPjC8faCnzDTX167CRa-q2it-5eWn2xNChlHk9hwuFiZksGJw,qwertyuioasd,405,94,47,False,False,True,False,4IspT060mlSA5svt_hdX0VKyvFI9fMZAPvA41SvJmXE03oYiF7i9SC0Z,4
GRANDMASTER,Q58mpynNf_xYH_MvNakgw8YVDyzKLFY5M330XVVdUoDJBnY,빙밍이,450,208,154,False,False,False,False,hFGzf61wy_Yg3uC5W87YoHSAaEy6uKObWT28WR1f6FUBcjg,3
GRANDMASTER,zFX_4O1KFr7IuWKNohb_5sa0feCXVoNVns-nEP6gC2GlLHE,버 돌,277,185,169,False,False,False,False,v7kQTeyeXmBvy__MlSP5W8a2ePXMhMERcaYFjUWmv5QGbyE,6
GRANDMASTER,t7MjoPd0t3pmRjHQ0L8jw3S0ye-xcAVibC0Bqtym5rgW7rPszzZoar1dMw,스윗 다르킨남,340,251,230,False,False,True,True,DBGmctCTfHiHj4YSoqQTRSSwOq14gc_2e0VIApSATf94EyEDpjMt6pEz,9
GRANDMASTER,3r1c_xIB1nSoMDejLoNPjwQZDu6O_bH3cv0jQu9D7D-JanIpNzsMLG09HQ,httshabi,413,220,178,False,False,True,False,ugucDxkr2Z-KTR-c3KlX3aLFL7Vx8KEBBqIiv3VM5vEs2_Shg2m3JaTY,14
GRANDMASTER,XG41EnsOjCufBleNaBzRgOt-m1F1uoIt_7K4QniqNMeYoZc,쿠자니,596,210,187,False,False,False,False,sIyPVV1j8SewqFIovvKEW9QJKFLh8ycmJK-QCxMUf9bAuI0,10
GRANDMASTER,DCxSjmdUgY1HcyjueLQcRCiycvRN7lbYeihkRXY5NVENZF4,wanan rap,565,211,176,False,False,False,False,e3gVuQsti4EAwEHNyc02VBVPL8NP47DRbH3f325ZslCL15s,13
GRANDMASTER,WZREUh0LLZdwYirj09OkEh-Hh88538ayZfamiXpV-SEz0T3KA1-xLlZ_TA,zhongjuzhizhan,293,127,94,False,False,True,False,OlvWEi3QMbomLci8aYx4lhO8fNFS6pqfyVLLBrsGf4wcFHqjjE8KNHIW,8
GRANDMASTER,QIqXWz2uauGumVkm6PZp22BLnTMt6gq_HFEtNAsoRXgWDII,Shadow Roast,283,479,461,False,False,True,False,Oh60d-kFQOHfiwvBnmfs7nycRwbrSsmd7m9Dznyf4zSGwuN-ArC4wbMu,9
GRANDMASTER,cps4QWT8faBxAv_p7heVEZt279xg0Yq4QKqpG0dFy1owFvo,heeseong,573,100,74,False,False,False,False,HPiUmLwN9agSTUgLJzTTWClEhTRNyAHQSh9laIFBjVsWL2o,7
GRANDMASTER,pN177HGhxT1JyRcH1yf3ZhQeNrnHUUHaoJGShi6TIg80XQ,좀오지마아아아아,518,399,381,False,False,True,False,SnC8MzdcaZaa7D69jMkq2Us2IINZS-DFCWUHjIzq7zPA,10
GRANDMASTER,PzXGKCQ-gdatdHTpjiSHHzoBLc2tW8AIUMFRwcCzHT_yKYg,Fanch,603,287,266,False,False,True,True,EQiCR15xI_gr4sbyCsGUU_bYsw2Y_O_SU8OYSqug-mOdOJk,12
GRANDMASTER,I3iQ_t5ZsTj0dboIxbeiveIEGxUGkwsICh3Yed6GrH2VxQ,Hide on bush,342,359,323,False,False,True,False,qpTVkF4dtuRIiDxvR7qKsRUzeV-pDi3Y7LnqYkn71HqM,9
GRANDMASTER,zqrpiDRVeDi2wTYwqQqPjdTUUu9Duex3et2EXk3NXRUFRF0,레이닝의 노예,327,574,553,True,False,False,False,zgGiGAM1DR4hy06ytRy1k6RGZVVuUctTzz-tEY2I0FfMu0c,10
GRANDMASTER,_9NgaPEHqMUV0s4PfgcfoOXs7iY-LCQdh4MJx4PajL1SsEo,아가햄스터뷰루햄,544,315,279,False,False,False,True,7lN8e__QgsQUks8ixqNrfwNd6UVDmeZC0SVM4oTIAnCeeVEYljplf3oF,2
GRANDMASTER,vi0KqalYwIpNi2FUen6jVUKUYiM1ufdiij3XyKZPDJONLlM,LoveAsuna Foever,321,194,147,True,False,False,False,7nB1xR9pm3z7fyGyvcETUQ0jA3QxIdVuraRKk8OcwKE4yUw,7
GRANDMASTER,9JRxdyyfi535GBqyHz2SJUK0I4Nbn6erwHt1O6OKJnBbX-0,매판 간절하게,325,454,441,False,False,True,False,9lBvrTOmyg-iA5eS5TW12JrPvhUfyh_ZxiaztgnUc4m2UCQ1zQt2eSSm,8
GRANDMASTER,RbOF1FOvYRPXmteptMMJto34lr735l-FUYp-s5c6-ljcng,자메이카흑인,281,335,312,False,False,True,True,kl3POFlohcuB2J3N06oc1bAt3v7Cb5n27JPQa9RmCMXG,2
GRANDMASTER,FyZ3Sm3Mhpwn5_P4BRyHyAoPSnEWd8dAVUiC4a6_HdEqUMo,BRO Listo,463,411,390,True,False,False,False,wjHbliaZOtRKHTjg54QpFlSef7gKWdFLIP1PZfS0DBbWmBw85_PIhZzy,6
GRANDMASTER,Dlli3IldDg5HiYlv1cQCuZuMjWLyKku4LgFA9w8YYhmnmQ0,PCS SUP,302,139,129,False,False,False,False,HE0Jr7m_AFf4FcEIZ1iXMx3YO6-2Ob8AMGwsDRtm-z594EI,10
GRANDMASTER,SbAkuXYXtOPy3Jw_kvjvPWYCY9-6fg75AWsyJWKEEkdWlBZ3,정흠이,465,678,634,True,False,False,False,tHFULpNMsl4640VG7jLI63DGz3a_ro-KgD6AxKB7nM_k7dZSCCxWYOaZ,4
GRANDMASTER,DSLerX-NG_JY1AHivVYjd9Lj4utVCKbB4_I497iaV_jCFDI,작은 소우주,328,321,301,False,False,True,False,HHVUZU8c3qZbqe9ZN4ogMV8LGgJW0uaairhDdat79Y5FabJWqm_rv_ea,10
GRANDMASTER,8NpVEtKfWcDLf_sOYqBVouRRiuwoli0iKVFUxyps5D3_WB7DVo5QqT5Q4g,릴러말즈 야망01,570,84,43,False,False,True,False,ws7THoRWtuo3qbbuYEjSr1Mb7gy7eI4VasXvDiJwxAD6rJHCSSc9_1Cd,9
GRANDMASTER,gVe7_PxnMw0Ac3cLddsj982nbYmCF9Lv6p76cB0zVRU_8OI,혁 굴,475,247,171,False,False,False,True,tixTGK4j2EZOywcZkOl56Uo7ytOegLFinQaq1rHjaKC1w9O2JGvUvJ8h,5
GRANDMASTER,toZAZKSXv4qlSZvaNKykvw4PKw8QdauxcfRnTQipawBJeUGC5fci2-7N5w,영하 의 짐꾼,255,88,46,False,False,False,False,_23mgpuY1PvOC4Sk9_5VGlc7UMB8flP0zEd22n5tMTqU46lFF_GQ_PJf,12
GRANDMASTER,3xOYJ3dBaNIWI9QGNxYnvYn4yrH21AjuZ4P2COsi4phKjHs,Aimingg,451,139,113,False,False,False,False,pGZj8vsA-VUyEm-5ojST_KoeTKKpLlr-yoCgZc7Q4EB7luxMvpNieoGS,12
GRANDMASTER,jngm57x2KzZ4aB4PtIAf_b6asZzp5RLg1dNz_QAeYC11NmY,이수근 콧수염,485,193,164,False,False,True,False,5UhwbHrjaJT6kYL2nkxa4EPwnWdQfBi6S2jqERGjaN-F8Qo,2
GRANDMASTER,tOcGqFtPVBKbZpsugsvmfI9GcfANzT1UVor64JM74dOQRn4,전상득,513,393,369,False,False,True,True,jsGC71Njn9VSUzy24PLrkC_VqL0WKfI3kjkn-BE4jjSx7NY-xFiudnSN,4
GRANDMASTER,Ami00gJpIgXyaXdlJQHGayJAeB8ki_8W4edNw9xONMhGL0Q,체리제과,292,142,113,False,False,False,False,oHhYIq-mUB4ar0zkjCZj83r3x06BNDtALfstZ69zf_An9bY,3
GRANDMASTER,if80yK5G929RIzmTbYpp_rwlnEPexLwu3QUfta7Mhx1f6Q,나는 몽키 D 짱구,485,285,256,False,False,False,False,aL0-oT2hkfRWfycOspaAHqPW1tR1fogpr22RjE4CUwQx,9
GRANDMASTER,4zfWrkZzXMTYTSkoyPR_fTlifMezVOmJaPUAA8DiLcsEezQ,BB52,404,99,62,False,False,False,False,rrAAdq0d4xSSULTPYzaDifhfg8pE8udR0b7kevD4hw-yfJkm12Fh1SnY,10
GRANDMASTER,C_JWuckoxBUmOvYTjc-g-kA3OVp3ph-52mQT2OF7djt1iXHbwKk7MHGUXQ,춘 람,563,157,99,False,False,False,False,tO3_LoPoYAeniLrUTKSMPgDzUpTPEfp1FGKj0U3MHQvUP3VqQog5gvQ_,2
GRANDMASTER,7ZOxznIpIAbXLfn7ehUjF9TGpqVlpItMHVyzGkSu55w3aM_Y4MhI3DWBMA,Deku0,413,293,262,True,False,False,False,DLjF0kLh5Ny_QK-M5APkg-Sft_0utIDOT2tD5V3dUrQHafedVpmVTY0H,11
GRANDMASTER,UWljkStEx2c29G6-4TtXgPSZZT3ypItVaV5A-29MdnytjI8,시간의 숲,547,241,223,False,False,True,False,mTTOZJShqDVdY5BOt8GRLyZoBXm4QvQA0aHHbPkuox9xDyt-HeRNfEPp,4
GRANDMASTER,ECSs919v4OlmyYcE_WZbtl2yHnwsriYuAkXGEogn5bSVn-UbPJ607r6Fxg,ajjjkllkn,276,297,267,False,False,False,False,UjpeaBVuc5G14SjUBzhl3e5wd-c0Rjh5VhDnFl4KaNo0QoqRmTZk59pQ,9
GRANDMASTER,Ue97cDYT3zTTD-_YbIVKVvaFIELyYYElwOpieKtdig2X03I,어제와는다른오늘,375,401,370,True,False,False,False,qBnj0jNvT-OzUOu3cvOK_Mu-zuMhQLtyytAib4S6OoaA1n4,10
GRANDMASTER,TroJmlR_p9pdN8szEn6f_u9K-Qtmmeef7S7R6cZTSMeVlF8,간절한 벙댕이,316,152,132,False,False,False,True,inIWxIoiL4ZJr8WTr9wsmORS-43L7Aj2ti5yqlVXagWWims,7
GRANDMASTER,8QKxRMivnK596XnD4SSMD1OFtoG3AejEMr0ag8QpCD4pwZI,잉용준1,538,234,206,False,False,False,False,kLYovNzWY87wV71x9l3SAmm23sXrcABGlXp3An-4bemjqQZRPVw_oDr4,5
GRANDMASTER,Cd2ASWcl7XmP4u592hCUzkbGsBrwEvrsQHPi50fGtILuMVII,소년가장 원딜,249,104,99,False,False,False,False,AJ8EOQp7dowJUBBhgGievwxKc2oeoQ5-XPqwmISG350_ZeJFFdeyLQX3,12
GRANDMASTER,VFKnsGyp_h0RNIXpoKDk4S72pgd4jwfv3kcVL3pl_hD23ej9bppdX0wOLg,재수 없 는 놈z,297,289,250,False,False,True,True,c_tXd96sL_DOAk6RfAQJYaFSsd_jl9frY-ugxvxAB46_A-ubn3giUpY9,4
GRANDMASTER,R9t1U2r5XJeWW1Dfow2q2RwmSZgs_drJ4iTnrSdWTuqnJWfMGrlPrExG9Q,YenYen,336,188,145,False,False,False,False,3fD7exTq52TrGoiq6tMiF0TgH_Rtjjo_OWYqcSv6RFpSHPq7MjgX9XYt,9
GRANDMASTER,4efKA_vn8A-1ft7BFvyXfJlOqx9G0ShAIh8m5VSWma5YIBg,좀 혁,379,450,428,False,False,True,True,_qSxrSjiKbD4QPKDFt3AYta8DWIBrYe9HiPEbrLQQT9hJuzh06CJHFsI,7
GRANDMASTER,u1hCWxQgbKavYQ5GZSXN5YINvFD47qvgikFUC5JlzWtriQ,해녀해녀해녀갓,255,82,56,False,False,True,True,TfYyiCWpuYWI5_MYu9NMI61N5-gMW86G_riEsGBlSgSb,6
GRANDMASTER,36dxvaI3MtXOWhoe9Tz1vFtG8bp0fB5poC8cPQ-9Wj2b7u3H5t5WvID9fA,zhishouzhetian,272,146,118,False,False,True,False,KLNtl2yZwELUBIKcopJ8SBmOxjK-Pk6YLym5o3I5MUYqqtUk3MuTe0zP,10
GRANDMASTER,-cPLSd-pL8q4KB2bTuyqu7VWrQNoocoUeCFjqU8fjw6AoIs4,봄 벚꽃이 핀다,287,315,283,False,False,False,False,yQfmS_JOFJW9n-WiCci0iY42zfbfrdt4o5O2lrCgCSIARkhvCVFOX16R,5
GRANDMASTER,qF00U3R2B8VVLJZaAFhGFz5yaNDebFWM85IdgHZv4Cu99dI,이 쁜 채 팅,383,72,53,False,False,False,False,3zlyulQ5yCVu2ujEmtUQyugMEI4SAU_GibvuzxxVfvXU36E,4
GRANDMASTER,ygN7-JyBj_pCI_mEJ0DPhfFDH0jBFznZFjGSIEYdjsUa60o,무지성교전충1,593,392,364,True,False,False,True,Rk7eXdTF8HPo-kkhZVwHFsMN2IJL-b6aacl8HRR0U7e561epmdWMPNzm,8
GRANDMASTER,KJJpsyuuqpUicjAbj6YJuGlLdL-vISrKrb4XQTeLOr4C9BJeLiHosx4QoQ,pqandlyh,441,186,158,False,False,False,False,YOq1aU9UMXk7joe5YzKSVsC4KB4LD8zmbIRpLa46KJUI9YOon_-m9vz2,6
GRANDMASTER,r-z8tmsD2NmVXPqukheLe346GM26NLlMiCmBvkxuDraUMdQDWQiI7dXUJw,코도댕,444,101,68,False,False,True,False,7q3l2q1Q4ndBqC7EGXAzDL_AJ5isTJGREhe59lyFJENx1xwRbmqCmLCL,11
GRANDMASTER,hwiQxF1dNavqRXHDK2nQ7wUayR7ld2wLMaN9jJIl9gSd3D3b,불면증환자임,342,92,74,False,False,True,False,hecpPYujCHw5glSajLHZPrd_lnyg8zyWnUFv-27joi48JNJ485foh3ZS,8
GRANDMASTER,fnIP5NrzBN7WDIb3s4gccoDR-Fd8fK2y0cq4jeXvObur58U,PHASE 2,238,436,423,False,False,False,False,PKmAnTM2mPgXIV6K80Wv7eVCuh7H3Vf3RDHEZStaGhMmTHc,15
GRANDMASTER,eYuvOxI8ate6UsM8wf2dPw11MyDi95sDy40jJQzc7LLtXrM,의연하게대처하다,516,163,132,False,False,False,False,drPdryWZoSAUHqLq9HqsNbTi2Hljkn9AZRj16rWaIpRgr2j3DgvIu3QP,6
GRANDMASTER,w0-ae8be5kn4KTFus79UpbPikXV_132gijYaSaWFLcDqnWo,T1 Zeus,454,133,123,False,False,False,False,CZc3PveLlYX0c7tTfrqJSaJa9q0GDsr9CdkFHO5jkAS9Wbo,13
GRANDMASTER,1pqMuVr8VDO3vZvx2f24Rk4mR3vCaG3RWtl995bL-zId8O43,죽으면 내잘못,597,294,261,False,False,True,False,ktHnMRpwi9gnIuTnVJnhBQZVq3IlgEyfyEf_M1deBKJFlEKZcbHwfvrZ,9
GRANDMASTER,yZj4SbxyVZ1YQO0C6g5TTVblC1_GV3CmVf3r7N4xdSn3_5I,BUXI,343,244,219,False,False,False,False,2U9Ub6qy21BKruCq7xSaln7ssmYvFUXqegSMJ5t97JIXjbY,7
GRANDMASTER,O0TsVEeVVG32ppKQe386GVAoaoe7DCF6MF4A4kvomimIjIs__rjwBpKVCw,Contact912,407,272,244,False,False,False,True,YwNGU9Gvm-V-tuaZWImzT4xwKx4cK6_hKClzk2w3Kr2XGh1iTObecQeI,11
GRANDMASTER,CCNFFeqvl1JDS8T4Fv8ITLZ9j1XuDmyDosGTOxW65eOau7IK0kppEj5wCQ,혼자서 오가다,404,145,115,True,False,False,False,PEsuLhLze7nXIpz-hZ2KiTQN0W_z7fwXPjS04GNvaxkc7MzX0zP1nqDV,11
GRANDMASTER,oLyanGXRAoUvTsC_huAnVhHlvrFZEUq_RAR4zEsqeAD68sqnXr9ExttwjA,banyebanyebanye,365,151,103,False,False,False,False,qgdnxgCLfF-UQHki6kCehzJrvDmrxHiSE0EbwOjoPaJIg3b0PoemuHmv,4
GRANDMASTER,gLyQdpqyivl2MW0X1HQP0iFOHOwmPipeL4BRl2Oqkfi2gQm-Zu1kF0phAA,asdsdghhh,321,130,100,False,False,False,False,0KgWCvwZEuKhQ7ixzIsdby40EmhrTlOTKX5jNbp7NAva4v5MI_KaR1So,13
GRANDMASTER,fyHq34H17fJ9JLhu75N5guexL0y6EkWy06jiFrV35WxDDiw,FA OneZang,364,351,326,False,False,True,True,pSdG0WJuHA9SJJBysjH1YXjqn54le8XUbkO51zZGJMP137CD58N10bsc,8
GRANDMASTER,u7HmsDqXuefCzBd4YFRP8jeSHPbNw4968OSb1r8PlhRW6kNkwuu8lWk4fQ,타이난,252,76,44,False,False,True,False,CYFqCl2ubiUvaiZFdaeUY5KTBXPpzUe0hzb7qkQcBz8Uzbwi6x5xHR0v,9
GRANDMASTER,aEvfdMvOl8gKy2cT_qtj-_B2SrKyvUXZQdv2apDUDQPVaBI,deokdam,298,275,233,False,False,True,False,5PHhO3w1PzN3ZmIIzSkqh7jX_97sGkA3SRbkUHvhqVw3IUA,7
GRANDMASTER,eHf9DE-XZD_ojKEqMQPdjNB5_ZzwUMvCKEEUT7LGMsAHL1xy-hWlHZpxtg,sakuradog,276,143,84,False,False,True,True,7fVmgr-YP-hUj_J9PNRQ6DnoVbWlfpwRDPWukoLwveywvbTjiXmPkD8o,6
GRANDMASTER,LFnyXVyp_yE6cA0mDiPITJWP8a2LDwd4ycsdWNRt9WNhlv0,mingjiao,283,203,177,False,False,False,False,nL9Ug10wEodhSzYpqoTZg5t2qb04ZQrRQoMKf-R1x3HyZb0,7
GRANDMASTER,jfJTCuvY2ANIAZkZbcgNRRpxJiUDnWLcodNSPeKAfIbNCqVxVEbhQ-73Fg,Yuzacha,339,212,183,False,False,False,False,vS3qYUePv_9rISpvCRMZDqlEu4wJJ0hU9_HTkrRXwa2qFSisHoK20bn8,10
GRANDMASTER,w_F9pqLldttZ9kSnyX8Gk7ECKCrFJD1CdettJYx3EfQ_mXk,Shadow Ssuhking,260,475,461,False,False,True,True,wqylkDOUaD3ZELUMmE16_7rjcwOcPHui5BHPT3w4q4gznPI,8
GRANDMASTER,tVTYCc5VrIfQZ1w9V5jIxe9X-lReK4vJRQa-WmstpLowTUo2aQNChGMaJw,qiqiguaiguai,487,115,89,False,False,True,False,GHTFNYQ8U8x1pcVuw3GsyjWO64pPcGdFmCU38Aq77ZGwSUuLTWBxxB1O,7
GRANDMASTER,wd301gq9uNUNMvVdxswuQsbli8lRxb_9U2jGJDN8OpL7WQ,FIORAKlNG,487,165,139,False,False,False,False,qSUp0jBMa48kLSckOQqCXld75gg4YeGomihUbkt_Nn2l,3
GRANDMASTER,-kWq-m2vTPGIPt2g9fp_usGTZ_P-F20XGYcgeqN_D9E5kw,일 편,481,109,87,False,False,False,False,XNXW_OKszYIAQwCBiW2vDfGIy6wObmrSPF8Y7HIfWOR_,3
GRANDMASTER,jE3Efyh1U2vMyZNvSFPNCc3bkapXOAPz41MrEptjaSccwao,Syym,263,97,77,False,False,True,True,3qbiU27RzoicNgmJNmeRxUiQvzmyTiZb-XFNsZm6Q9fukwU,3
