tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
MASTER,V9INbNUsNgYlPZPrLlQA1UPO-N6k4zfQkP_D-SAlcPvfOUB7VzaGimyHXQ,너네 귀엽다,0,156,115,False,False,True,False
MASTER,WxGtGwsibLnha-ZZYJ2er8A6avWnY5zgtZ5AhilYbUiTyVw,Headshrinker,57,301,270,True,False,False,False
MASTER,XjVFfcmUWKLuJGV6wrjV5-oJVQpR4KTqwMGdxAV3ArlfGcQ,Shadow Hope ,164,338,320,False,False,True,False
MASTER,dHGKP80E7c5Esnm9tcNKIhhF42pLPtIgv0D-pvA3tsHEAJ4,배카콜라,63,206,192,True,False,False,False
MASTER,f46_7aAKwDlA2q1LFVBFtzID5ZfDNHuWBi6BHIdul850JQ,Firework37,76,194,182,False,False,False,False
MASTER,EZMb2QWhO1OEpFHsrHj5FG-BnevQWdU3-uyxrBb7SwhOiR4,행복한 교잘도,144,27,15,False,False,False,False
MASTER,vU2MJzOX-SSPYJ326sTvfKpyzeSwHUn4pAekzZAPs9ksFgM,좋아한다 했잖아,93,155,109,False,False,True,False
MASTER,M58sGRpejywGkZKdNs7bSbdYvAXezQizROy1HU2WZdFB1iI,HandCIap,1,177,150,False,False,True,False
MASTER,jleVTd174Eote_iH5iverA7AFLSfceRFoBJaTLTZaXtgbgI,약속된 승리의 칼,5,165,141,False,False,True,False
MASTER,VITFaYBAfmCI0nCbswxvX5LJEgP_eszMv6Bl2pXWA45aXHM,Lost DahliA,120,378,358,False,False,True,False
MASTER,srqmQq_QIUaDdRNBxJiSYeDE4HV2ve8X-t7igYcLH768Vd2S_eZVcnp5Cw,괴물 오종원,70,101,70,False,False,True,True
MASTER,rF5VgZsFlronAUq1S8l082WTRxbd93kvSqWJJ58M7RR43JY,HLE yoHam,1,96,78,False,False,True,False
MASTER,UET35bqPUO26w7RLQd6OSdBT5w1xijLNddqFGIgYOHgIf1s,폴 루,8,149,136,False,False,False,False
MASTER,m_NB2rUBLa0MjO1JOQjQiRXJt66XCzIKalR-hjs_LNQvFOg,An쏘닉,183,166,148,True,False,False,False
MASTER,FZjA_xwSPIQLwRZF7aDaBCGWVUv-Z2OvN3FDnyklnWlEvdI,Odelia flower,212,225,210,False,False,True,False
MASTER,-Ehj6RunVGNfzPtVDbmsJr2NA8G8gnngh5dwna3_iE0ycCU,문강희,0,200,181,False,False,True,False
MASTER,S7FLGHwRJkE0pcjEd9neiJQZd0RPZFLOG805o2kupfCKt7dMbIgh-8GepQ,Tulips in Eyes,224,161,127,False,False,False,False
MASTER,hk52ChahP_3TsuoncHO_90P4RCxUB0acrq8DzoSkDJ470fw,노 빅,189,50,35,False,False,False,False
MASTER,UOjS1rSo-vwynDcKlPLHrvZwto2qp5oXEsDF29mVZ9iw4qI,2021 03 26,65,219,121,False,False,True,True
MASTER,Ym543quHkzSo1kb-A1NdKO02f4BMj5nyFEvO2xofbAFTZao,Assault0,150,404,389,False,False,True,False
MASTER,BvoTtAi2jRUUoodDsr0YZyVYif3QCzAWGD297Jpx5YkooHba,qingwuye,103,403,376,False,False,False,False
MASTER,g4u4VQ8HSYMKnv2x631bwu3Amj8J7tsgQtiCaLH-psle-SaQl7bzSGBNMQ,zl존캡틴지원12,114,138,125,False,False,True,False
MASTER,Vuoo2PLQb3kdqHYi0GLbdYdZBvTED3Be_MvcRqf3K0kKow,바위게 절대 안감,1,111,76,False,False,True,False
MASTER,6l7s_Bbp78JBX1LJqsJFIkcU8ZpUn0-4HxEsxyMilUFZmw8,열심히는했어요,149,310,280,True,False,False,False
MASTER,iAROdAYNvsyL4W2qiOkitWvw6EVZkO7oi7rUAOsgV_wl0A4,만 필,38,270,222,False,False,True,False
MASTER,qODepEXaGiBRNtGkYuaEVcMLqQTFGoqUkflS-UMXrzaDveU,입털면모빌,136,336,310,False,False,False,True
MASTER,Cl8YKctu-bGD1SlOYcg6vPBgrtIwr6JuT0_h_s9cSjTklWo,dustmdrkwk,16,606,604,False,False,True,True
MASTER,52V4_e5hFNZLHj2r0KHC2PQjyka7C864s9_YFuQUa0ef6w,공중보건의,0,277,228,False,False,False,False
MASTER,Z66uOotqwRNPN0GTnzCoOvuLa44SCiP8AB_3_oRnq72pAfkCMtdlQGED4A,엄마탐내지말자,1,196,166,False,False,True,True
MASTER,v16It2zg4f1sIr0JQnFq9fMx8BzJM6FSrvXmd7fFC3DIn-9NgQc3QYcdbQ,xiao zhu pei qi,36,532,507,False,False,False,False
MASTER,h8RFRhA5VFJAvpL_zs3ebjPTLupIBnVNKKWFN1kOSz9mbI3buwwPFBuYjw,zxczxczxczasd,35,240,215,False,False,False,False
MASTER,zN8q2riUYASF3VVxddI8QG5bfgH6FgpGVFoLRLdDUMF_qD4,구근머머,33,490,484,False,False,True,False
MASTER,4b1TU9wpfnUZcxjvcVruhKZomJLdXZ9xDCX5k5M-X1G_ExI,SUP kelly,45,60,44,False,False,False,False
MASTER,smjEVVLERBA41XITtL8FJq52czqt0JUUfdA7K_gDBDCciFY,Emma,106,107,74,False,False,False,False
MASTER,k4nYaou99XPH5fYcaMXeFF4RVDTACcKPjMcaJ2BGA10HqQ,완굽남,69,611,603,False,False,True,True
MASTER,40wjX8Ccp6tawOYJTYbVKhkJ5A9o3HKlPH9UUMkxNIpS1iA,Ace Legolas,36,357,329,False,False,True,False
MASTER,mP-mW6u08jVYKeYnjTU4zGOtgVRwRAi09agYEKp0ust39Xgjrb755cphhg,XhowJ16,44,125,90,False,False,False,False
MASTER,2yN-v6eNhZU4qsLmA70kI5evN1rWZf8DnoY9GRv0c8W9XRo,렝 가 본 좌,1,31,18,False,False,True,False
MASTER,t3eZUsGCsr2jHWn0_Prlhf70xY9LA0b9yR00OEvvaW3hIrE,애쉬이즈랜드,49,71,36,False,False,False,False
MASTER,LydUYL-im7y4AGB1P96l22A74EIc_I7byj9Q8GF_67a_Rw9X,영드레드 유튜브,120,77,49,False,False,True,False
MASTER,lWBH6w7OeW_MtGNHMvx4QqA6opo5RwqUz6h_uUqygIDjaU8,e dal,40,464,461,True,False,False,False
MASTER,WAzBR1_JlUf72Mn5tOOisEkAW_tiuyGawq3vLMqsEFL7YuQ,xiaoyyyyyyy,39,192,167,False,False,True,False
MASTER,om3mW9lB85_i_rUzFy_1qO6QD1Y-VqcweXDQIAjTrSPDZz0,바텀안보면던짐,178,367,351,False,False,True,False
MASTER,gBoJce6fPJYtT3ean0w5dX5KI56hysCJVKHVwBRCwFne_pgKt8BtMzJHYw,AresXD,45,54,26,False,False,True,False
MASTER,9f-BfYN16zbFqSKH7S7ba3UthWrUmSy7y-CwoN7FTA-jOUI,Jin Air,46,117,73,False,False,True,False
MASTER,0iNRazcHP_BRB6JV6Enh-cU5cVNVrw-Ac7dnECTLLbhT1nQ,마오카이세라핀,1,301,248,False,False,True,False
MASTER,S4itLZVGercWsv8b76nEV4pDdy0jYOUx4kWknNSCSLrKM1bX,다리가예쁜여자를좋아하는사람,1,102,83,False,False,True,False
MASTER,r1LlkOyOqusbh6GS_QEuyBl__vZFKCJn8Rwv26SVuNYvwiw,dres1,157,131,121,False,False,False,False
MASTER,xIb2-uiywcCiB-fFF_OPGvkcqr39k7RYxhl-J3DVEhouJWM1,궁 없는 피즈,3,93,69,False,False,False,False
MASTER,2Bog5OyFFgSLA2usFxpwi7hHOijilrC6h9aOpWMiuJdPD9GQ72HXeccGRA,제발 장난치지,236,221,185,False,False,False,False
MASTER,OVQcwVBapdjsi9dftLwsdIL8nqutC1NJ_k8DpjyCrDLjBPc,xiao zhen xin ba,155,150,129,False,False,False,False
MASTER,cnF9h8JkvcQ5C66hSt0j7Pa3m6xhMHoN6rdeHzBTj9uQXcI,그럭저럭있는사람,91,41,37,False,False,False,False
MASTER,VWPjuszX-SOneLfY76XhEYFeoMT3g4UDRpuWME_nFzWTttM,카파이,202,195,176,False,False,False,False
MASTER,oP126SGdaezUp5SX8WfouTFOfkS72qm-M9WYqyOng513KWs,쎄쎄유,0,57,52,False,False,False,False
MASTER,1O2Ds-AraFyQPYufyEflV1e6R9m6XN9_kyVo6AiI_Ew3qSjt6CIVgkBRfw,xiaopangzi,201,66,38,False,False,True,False
MASTER,u5rQw0qXX4P9RapzcpIVHK3UbNCO1mtEBUvQmqpYQPBLKA2p,타나토스 그림자1,29,312,304,False,False,True,False
MASTER,WUFSAgR5SLbMITK9nLbLn30z6-nC32FxF4cALLVvVa_z7lY,쁘 쟉 ,0,28,24,False,False,True,False
MASTER,AmUqKt-jbQBn524z3tDZbQzobcuy-veThnHJoLS1xZsFzES5,SXXXXXXXXXXXXXXX,4,265,233,False,False,False,False
MASTER,rQ-WfUDIsL55jV3xr9K-_UbLR9JxSGb88I5CsNs8tX9BPSE,Chole 00,37,111,98,False,False,False,False
MASTER,DXONMuFe4yXzo1fJHBKBWN1X7dONDW0pE5C36Q6fRYODQjM,Imagine Legends,75,219,182,False,False,False,False
MASTER,eCf7wKh8_KTk-qpScILTHV-5UnW1_LUZ7lmyYZn3eYkAbp67uMnKxvbqUQ,tiankongbiananle,101,130,98,False,False,False,False
MASTER,gw5iYhYILAO6hs0ocnJ9iVtAGObckGh57N18CFrqOdW1dfHr,점수탈환작전,156,307,283,False,False,True,False
MASTER,0T1fVGdg-Q69w83uZwX5zBMoZ5SHizrkDLNbK4zmoXWJxdWvANPSjPdZUQ,huang quan men,62,80,50,False,False,True,True
MASTER,nVUxEha7BbFV5RAGs9z22p0O_QIpJ-TsE4pcKMp4YVwPl1M,깜찍이봉남,17,90,64,False,False,True,True
MASTER,T0QUyw0UCqAUXAKqgm8Gzn8McNkSWMwyHso7an8cVndFOQ,조광희,192,155,133,True,False,False,False
MASTER,y_iYyV2HUYzB-jZf8DTKCqOVp3j5FTdjwX2V_4ju2kNFtg,감초잎,33,113,87,False,False,False,False
MASTER,UiC1TvFaO7G5EdjKj2fLJ6qsajc5rJ0YHwLpyeMAzFE_MFs,Gen G Ruler,53,237,201,False,False,True,False
MASTER,aLxeU3Wp3lcfswBUrsLz4hJqc9hoa-dkT_Ck_h7iQGaXoKg,TrueDamage Garen,0,153,130,False,False,False,False
MASTER,62clv_OrxbpMurCrqlSb9uD0aWgLJALRuRkTwUaX32XH9frYZVNaAayERw,O0OO00OOO0,45,121,91,False,False,False,False
MASTER,g4la-59NlWXRCR0MxJEbI63QdqFU0veUBEQtP1d_xasrXQg,ensure,1,155,149,False,False,True,False
MASTER,0FQOBpcuR00EeaQnK6nBajftKMJNyl9EHywNpXJIGvafAQ,NavyNeckTie,0,165,139,False,False,True,False
MASTER,jG5iGA6WpdxFz816yVX7N1GX9lpN0J0ejf9ZSnfYW-Ygfrw,T1 호잇이,0,39,26,False,False,True,False
MASTER,ipjJv1-PsDiNXc892kWVmcQiaZ2oNSRanjhNwQI1kqjQtUo,loserrrrrrr,122,158,149,True,False,False,False
MASTER,GWkeyuCPS3hEmNXitlSmojkY1eYmiH-SpkzTCQJRT9D7mdI,숟가락할래애애애,101,122,85,False,False,False,False
MASTER,f3J9WG-L4CItaon2_1IeHYB0tyX16H6wwKkfEDMXDzNWO7Y,체 탑,33,94,45,False,False,False,True
MASTER,AQhKF92uSl9QbwKuHbOInwWaChhyAF5UQPwQ2jC4LnG8YaA,붕어빵민트초코,26,278,250,False,False,True,False
MASTER,_2Z39Xw6okgsdv1UtP89KuknFW_MLX-Qw14lbFzDIrPxM1U,Yodle,159,162,149,False,False,True,False
MASTER,LBrLuX3o8WCBVsaY8biFRADZvQ2u0T_YDnB0PWx-jVoXCpoi,CNDper,238,91,54,False,False,True,False
MASTER,LdTwXQUhW6BRnfb8U1KwndzzFGz9kWTukbKhm9xX6HYodyNNnyGitt86DQ,2y1luxiangbei,210,224,181,True,False,False,False
MASTER,qR2vLBCA6mtdQb16qfRmbZ60YCoZ3vd88rdUFbxfFdMEheY,나도좀이길래,124,199,177,False,False,False,False
MASTER,e32sI8j4OSiRupyNtVqTZBnQbDdm7VJAcdOk5nrniLRq0adiMI3Wnj_eMQ,cer,195,94,62,False,False,True,False
MASTER,BlsaPSW9kLmRTqJX68RFxHrEvWVyKHy2VzZ5KwdXx_GnfCU,4인조,0,105,89,False,False,False,False
MASTER,eLtjnhgIbTW7jWhpHlxa5-7C3NoznIeXxU_MQbdgEO7rj2I,48021676,0,259,228,False,False,True,False
MASTER,6FqeqTmlqpS2h7JYXJ9n7B0IKuCO0ecbHxJaF7T92Oeag-w5,마오카이안합니다,52,221,173,False,False,True,True
MASTER,7ACN6jqHqZeo1bPw-sy3xnf8TI2uizp2lE-KAIn4JycqGA,엉 빵 댕 이,151,164,126,False,False,False,False
MASTER,fcWLXbshRGbIinFofYDtZ5buw019qIOt3xoiP4Bs4H-I0rzPdmajckiCYw,Yuzzrr,96,81,55,False,False,False,False
MASTER,o7FAFbuA34HyWA_1ecqOyPiBwZsmjb5J78W9XGai55g_77E,찬새1,35,245,232,False,False,True,False
MASTER,V3zRl8gS8clJ8b2w5RPQxYFvgTXsXKy370MOMFgRjDbupuw,ylsf,97,246,242,False,False,True,False
MASTER,tzbJaBgxRCXYG3svZi6oQABJIHDCjRmUwHKinF8GShcQIEnBL-Or9e5bQw,아득 하여,119,416,395,False,False,True,False
MASTER,3A-b7tzCSX8MpB8HRdS0afZLS7mWh3kgIGWJgf1B1ms6Njw,Sarah Babe,91,316,285,True,False,False,False
MASTER,Eo9rCc72LMqbtqoRuYIqbGDZX230H1rNbwyhNn5BQ17IYA,Gen G TalRuler,125,84,69,False,False,True,False
MASTER,HF_Mi201C7XKSk0RoXPZkNNMHOvJ-ph9DpnevmIY8eFcyA,딸기쪼꼬송이,19,141,124,False,False,False,False
MASTER,GVwSGxCe3ItqgKrpg2mmcgiJdzKf2FJXzOzd17E5T01fffs,핸드맨youtube,18,88,82,False,False,False,False
MASTER,B8hogH1amf2rXwyUTLcN9TtyrXqEITlVUNVcDoifV00-y6k,텐비 서프 라테일,91,87,52,False,False,False,False
MASTER,VQElC2LSZeNHbyZCE0m6eNJJ1cERx1MUQiUE-3K46JX-RSs,정뚱보,106,94,69,False,False,False,True
MASTER,rHMW4KffdHfrrZS_Xe50xdb_pDgXTxWPV2_ouCIs4wk7v_89wCkOSxVRZg,나를막지마1,168,62,39,False,False,False,False
MASTER,3nXiTq--90oqSG8zvs7VN8-kNxoF13Xt9WWhtsNSnKV_9P4uNl9l3qltaw,Shaquat100,0,64,37,False,False,False,False
MASTER,dcfIHTPlpZQhKkLg70I8XImYI6sNH0fnJZZYTiiT1gFmHj4,서울박준서,18,32,25,False,False,False,False
MASTER,DdI6WcXCGTRDfCFZsio7JXKKQ0QlA_juCnxOwl5jy4DQJmPw,2O04 10 30 ,116,99,81,False,False,False,False
MASTER,jnudoCm2xUgLdSgBxEJdNFsj3cH-5Rr_fef68c6geIeO_88,완의아버지,66,262,256,False,False,False,False
MASTER,HCdyiSYJlEcc61Nm74okBnGy-siknpTpc9Wll_zX7iJfN1MOFRcd4vAJcg,igotto1,75,108,67,False,False,False,False
MASTER,XWiyF6sHGsXvCUIYz9LOK-dJJR2J8vDc4Ek6CfnY4V_lHoU,니 챔프 쩔드라zz,122,469,423,False,False,True,True
MASTER,6lSu-niseUh1Ni-SLpqCFCeJaLAwvkiJUXRrLrBpz81vbfA,언더덕,50,201,143,False,False,True,False
MASTER,fWJCqgMGcV2YMi7DAQrf9MRD5siwMrbltfWB9g-iJVuQEQ,초 롱,212,229,188,False,False,True,False
MASTER,vEjM6KxBcAMaPC3u7_W-uBh-vCdOGO9rsdDMefVbFVjNiHcJ,파지당,53,74,58,False,False,False,False
MASTER,rUwW8IQZaLT9Jrm-z6_3wLRKKWmrZuiMlDtjofvRxG1NIuA,악동경빈,141,151,144,False,False,True,False
MASTER,DO-cxflv5hDvpqbY1jAQ6x9nj_etWNHh-xVbqvCGxEoDwVA,조보웅,0,96,69,False,False,True,False
MASTER,W_eWkzBalHFjMCvpijITZtps5P-fUOo9qoCAsXnxQzdUrM3TijBp2qyK7Q,고수하다,84,185,159,False,False,True,False
MASTER,1ijzS6TU7XuOWxrgSGKNHJsg1VTDzPwGWjvpdbkeBLFi2Go,보인다 무빙이,33,159,81,False,False,True,True
MASTER,xJO_ioNy73bb1wR6Po5KElCNWFb43qLolfEz8Qyr0H0vEw,sangyea,48,71,55,False,False,False,False
MASTER,Y0HJvn7KbTFJgrWo9FRYR2tn8HIaeStL42v1gUwKsfL0iA,Slayer T,1,125,121,False,False,True,False
MASTER,LtZVf5xCuzo2Xmf_LVPUK2j8Ffx7jsIR2A8R_3IRhFbGUis,전 쥐,79,195,156,False,False,False,False
MASTER,vuwye8ovKknCU5lbX5DxFLes55JQ676A5GQb-vOOe_tKx40,갓겜하스스톤,0,73,57,False,False,False,False
MASTER,2kd-3W7AN90gg8LzOrYTOScpO9CFgfpWAguSYxV_GjBesNg,중학교 사회,71,148,138,False,False,False,True
MASTER,FVDNta6MmRvC1em5jotfKnJfTjJxlF9iZO3RRAZyK-_QqyI,Not Iast,1,273,233,False,False,True,True
MASTER,KXqWPB18RtD-tr9bfKeGU8IAOjviIqaElfxzOqS_pY5WQeY,Gangsu,37,103,71,False,False,False,False
MASTER,rvn0Z97-uED0bnawsBjP1NxOTRTK6DXDtK_X4ntIa9k2n0U,Shadow Stella,0,200,185,False,False,False,False
MASTER,yEK7sxBhZhHRGMpxuTySSWkqxX0pArgjVJaWGnC9xSPoP08n,My first year,62,150,112,False,False,False,False
MASTER,qNrRWhH6qggJjIvVci0y6y6-MOTIhNpw80Wa75o6yxXeMCI,feviknight,117,252,230,False,False,False,True
MASTER,m1JRZsq7934hLmo5_3_DN01t-5kNyBdq-YGvUVaZ5uNpSJw,Tlcc 1 Camille,200,361,320,False,False,True,True
MASTER,bnwCXpkKH_m8krw0WCMY0b7Te1TM7Bx0oX3KoxnEZjtEiGM,Iovexixi,189,156,112,False,False,False,False
MASTER,PprtkwOFu7gvhRYl2cA7MuGs1H4DkLT4p1dM9ww4yrKrH9c,CUZ22,149,267,243,False,False,False,False
MASTER,QOXpNXo6vMYn7AJSMl2sIYVujD5IkYEthjfYO31oYBQVKA,하루카,1,328,323,False,False,True,True
MASTER,ZugkC-dmKmIqS9RG9qIfWMASan-ALrjJe0zk4QSBQnAz-ylz8dvs5Rhhuw,buzaixiangni,11,64,26,False,False,True,False
MASTER,lP_Kcvop7kqsi0F4UYxvkiILKjOSx6jOJ4eSSEEys3sOB4Y,꼬마 희재,1,150,149,False,False,True,True
MASTER,G4RRrxC1R4M3H4zW8VsbaxPl2yXKtWAFmj2_u86DJkCwODc,앞 텔 포,1,109,111,False,False,True,False
MASTER,Rc4cfHfUkmmRI2KseFQcZQ30srYQaH3F0lCr5Jlhx8wfCA,DONATION SEX,69,139,131,False,False,False,False
MASTER,2f__Dw9jT-uY9O5HeO5sCuiS61VIG3AQhKxSGzsxVoxH4w,Only Love AD,183,143,123,False,False,True,False
MASTER,3RLS4wI9pSXkxfKCY4tbgg0mWdkNALkdvlxFXPK0SJmNbw,족발에는막걸리지,15,152,126,False,False,True,False
MASTER,1B1ZI6O33s8S3HGedWIXUr3mdYJQDOBZAZUwnuF0T9oB1ZXt,flnd myself,162,140,122,False,False,True,False
MASTER,DaZF5ngt5icpdJQ4auX_jd8gqn_y5CFIu636qU5Xse_7oI8,Nigror,18,388,373,False,False,True,False
MASTER,cBZDh0xI8Pva3HqDHyrLmfWU-necoBGvGXGMgNHU93wPLKU,NS SyIvie,1,42,24,False,False,True,True
MASTER,f5fv16DpmaWU8QcAOyor6CU21IxRClSkY5j64gTaTnHKNW8,bilibili22927352,99,229,197,False,False,False,False
MASTER,CYaLdTma03GoeA9DHdhTcamYYaEAZ-u9tyc_MIPEFWr2Ow,쪼아이짹짹,19,97,88,False,False,True,True
MASTER,nXRXzuZ9JW1oLizauniI3c47ney1SR5Gctvp7jLqTknnkg,신지드랭킹1위,0,86,77,False,False,False,False
MASTER,poDN6UC-dRM-ndV9ft2iO1dUDBW4vsh-GUDe-_Cf-gUJjg,Sr1s,92,87,77,False,False,False,False
MASTER,uipDVc6k7S_clv6251lJeupdPvaC4jkqwUSRXB3cJ0rfAcM,박넹이,13,47,36,False,False,False,False
MASTER,-O1AZKoMNJwGcBybSjfbAbkLR4Z1mLOXPhtb7yGrFoHDSJg,마래리트,100,153,141,False,False,False,False
MASTER,F6EhAw31PndwTyhN2eJwL5VSKoPNqx3p88WYIeJGjgwcOeJU,은성좌의칫솔도둑,2,153,144,False,False,False,False
MASTER,Vm1tlbjW2nq1w_OkaGCzpQnaBTIgGEj3F96dTRjCsy-Hmv4,이희수키보드뺏기,26,137,118,False,False,True,False
MASTER,UsIdI1Ntt6vZVOU7r57F-4CgEj2JMiguHnU9CQeXSfhLIQ,여름아나를왜물어,163,231,206,False,False,False,False
MASTER,17I3Ts-9aa4MuuQ-Uuy15vtdj5atrDl59rcJXQTuOTByEg,콩틸러스,147,292,232,False,False,True,True
MASTER,fnIP5NrzBN7WDIb3s4gccoDR-Fd8fK2y0cq4jeXvObur58U,PHASE 2,205,438,427,False,False,True,False
MASTER,ygdatA9svzepxGY3bU-TAE3kfkU48B9EVni-MuSQKY_Z6Gg,킬따면꿀벌나옴,76,411,399,False,False,False,True
MASTER,L2GLptnYay8NUb85ORS8aMLt1dYZNRA5ToVo2RizXkpF20EO-utuzsIubw,NJUST student,28,101,65,False,False,True,False
MASTER,n731CpEK_02U1WKMi7HZ8qRL1vJGKJAr1NGb3KEVbNSUPTkZxXn2gqdc4A,dy  yuxuanji,26,77,38,False,False,True,False
MASTER,jxLLxWpoOLzONtGKjOzs5m1cdF_N_VDgmRYBF-hoesEW2rM,신사 이수빈,53,174,144,False,False,False,False
MASTER,wVH_FSgoVheQ1W1jsYfvuxGXlvCFW-yY_2Zx9vfl9j7-ksU,배꼽때냄새취향,22,239,215,False,False,False,False
MASTER,7u-IhxhCqrUb4S4zqlMy4AIiBhGtDR2YRfpIwizE0cOcSz1XmEo7E3q1Ow,ajulyhre,81,112,85,False,False,True,False
MASTER,irzg9bqvogXf4appWut_Pgvhe9BwrUNeUoBw89tmwPhkY1A,Program User,63,181,155,False,False,True,False
MASTER,meYhNNHCl9a0PbNn_lY-f-Gzun01tH_b8pfrNFhwkR93xQIhbDVxcrRvKw,Rose loves,90,288,241,False,False,True,True
MASTER,WKZgzvA_8hHi4xTXgJ--Tiw_fPm7SVbv3degJyvi5Rl6vekEDi__COJCDQ,zyxzmy,50,292,262,False,False,True,False
MASTER,EhoQ9DMnsOR4vjZPiktLJzExDrtRvyqNOyCZXaVuHeh9MA,짝지은,58,65,44,False,False,True,False
MASTER,l5xSMjlmFL4VjStm_TpUapIyzREoVYsN7gfa8T9NNCJGC_s,dogecoin1,136,109,88,True,False,False,False
MASTER,jHMgLwst-BLA6GYoU-zhvKEqh_Jh8cSvWW5jHZ4X3qM6C1k,좀비 클레드,212,696,679,False,False,True,False
MASTER,Of8-KQy7WcdjbO3chXnqGr1khfZ4FZDf7ZCBlTmiOckD5lY,병아리크면수탉,54,468,463,False,False,True,False
MASTER,dBgZBUmU5sy1eAqljvVAM3uGtB9Jjm9zwRBj-O_ulCJvKg,이건우,57,301,286,False,False,False,True
MASTER,aiJQDyAteMBeJ-rQvGt4ScnAL_D09lnPurPmowFxlu6rNo0,3데스이하로하기,188,145,134,False,False,True,False
MASTER,18d2m-ouNqpKDqMhAo5XDcluIr0DwNO9hmZLYRv84ysYNA,BigFour44,194,349,328,False,False,False,True
MASTER,rrTh2by_EhQs8X9HhQCTr00mNCSePA64CtL-7gBCqPXG7bQ,TwitchTV 미궁,206,298,289,False,False,True,False
MASTER,O3b7UHAM3UGOKNMjN86KhhDI5OskQmSqyyf9N9d2Z2rrKls,OnIyI,6,167,163,False,False,False,False
MASTER,-GAoiFKkMAzmAk3z5NHmq2L40_JVBPH-f1KIH3LD0uPN9Py3CVOnlgDwZA,북극여우 귀여웡,133,101,68,False,False,False,False
MASTER,EkLenu57fDiIf0pdmOtZXTb2ctDwmprLYBHPeuhFgB947A,이사쟝,26,62,50,False,False,False,False
MASTER,so2brAr4LDLdvhFQ1F8JTD3_FyN-Rp0ch2nLFONiotjgPg,마운틴듀만마셔라,109,98,54,False,False,False,True
MASTER,t8WP2Xo00k1DhvqdQyvKTA5UgxcJpVUplW0bR3N51Q0Wdp8,동아방송21보컬,110,56,40,False,False,False,False
MASTER,ubKx7DRvA6_aHBe7M3ymJttiDmt4EBN6Mgvwla_5on9X9Yk,Liiv Pump,238,174,144,False,False,True,False
MASTER,fAgwueGplzW-aVQaLdCUt6dGjNDp_gUENP0zUwm9wVNtRA,Sh1eld,0,142,144,False,False,False,False
MASTER,YSVDVJk6AaKaYHmSAjnGAQ8ZenTksSp04juhCdNAqGWYNZA,어어어어어어어므,155,193,168,False,False,False,False
MASTER,BN3PGJfC3LzxoTJmbs3P1b1Dw1yrMjivUzQrYmLClHn_CcY, 초 문,2,186,176,False,False,True,False
MASTER,hKI5iP5o6RU5-uzl6uJOd6DQ4b9bRHy_61oYw8Xiaj4gKGM,20040728,14,217,187,False,False,True,False
MASTER,yjDJV_uEuvVDO90jIOecHLD9fSeG1QV4WBD6KRGq9ZceFiQ,sun9198,1,46,39,False,False,True,False
MASTER,MHMIQM4IFYFdgibp0q1CEn6xVv4hg7YqDIHOzpKFVnJ25D0,아트록스 그 자체,0,46,31,False,False,False,False
MASTER,cWDsAO6xNCS_JaZpBCjUNj0CQ1NFAXy-oRFPa2EhWsEiVlw,comenocomez,18,649,611,False,False,False,False
MASTER,_9xDbz5WNHjQa7bMZbrwlXlTT7JRDblCvye8bBugg3lC1iQ,KT UP,24,291,289,False,False,True,False
MASTER,rELmMFhAHM5ge6xXnkr6vqxbQnSnB-oFZh3Yr_tBeP6gGe4,갱승장인 정선생,30,191,86,False,False,False,False
MASTER,bE96MVJkvSK33ub9qOYfxiZvHXHaXl7U-ed20gxOjO0vr2k,one loser,194,328,300,False,False,True,False
MASTER,2ipkfhzANFxqe4U3khDtPL5RE0SKyXP4P7PUWb6YWJbTg6I,tiansq,7,71,58,False,False,True,False
MASTER,UUcQpTNLrfxfsAXKCur-UOoudXQpE8Aw-pRGKVn5RlPw0qli_kgs31zNSA,KQE,9,131,110,False,False,False,False
MASTER,tEfhKR23KMPcInrXCehM0ELEZoqtbU9ePUHGR_9ncHXay9o,진짜채팅안칠게,148,452,432,False,False,True,False
MASTER,uOhU-Ek6PJ0DP2S-JJmTKW-pEvfkZ9YzgxiO8-IeZ8XocdI,팀운이 조우지다,36,339,326,False,False,True,False
MASTER,ZcFj4jd96LX-tUpNZHJOKdpF02Xs8_WewgLVs3zcRLEB_sY,이름어디간거지,1,43,25,False,False,True,True
MASTER,St1RWcQ76jtBZUHP2CGAaTyIBuAOzM8A9PkAjXHRts1-ng,엄민규,164,140,115,False,False,False,False
MASTER,9UgXow5ldErYqysHqo7AJ2uszS2ki3FXzo0nnaGpsQnUiYk,geton,196,115,103,False,False,False,False
MASTER,haxdz6G6bA-A7JJ-VGXCpvJOwyQx2m6UYa-7ygfwtEnd3Rc,학살머신,50,230,161,False,False,True,True
MASTER,__eTo2n2JfKZ57Cb38XdaoAdxM1QGzbUlxpzSkpPn0GxFj0,노챗승리멘탈유지,93,25,13,False,False,True,True
MASTER,QCIOmMXnZtit23GT3d4Kz_bNdPXYFviFjm-orevgKWQuMRQ,샤코 정글 신,0,62,53,False,False,False,False
MASTER,aXagk0XGYcE4iSt2bEbSynhPtzkWld7qDVNVuvvIdkaegz8,liangzhiyu,46,411,406,False,False,False,False
MASTER,NesfDIZu3ITYAXwekSCSbKGhG943vcV0d6yvylD7QwOkhW4,JusteLikeThatKR,206,154,119,False,False,True,False
